date,timestamp,total_records,total_fields,overall_quality,id_completeness,id_missing_pct,title_completeness,title_missing_pct,reviewer_completeness,reviewer_missing_pct,date_completeness,date_missing_pct,url_completeness,url_missing_pct,content_completeness,content_missing_pct,album_info_completeness,album_info_missing_pct,youtube_info_completeness,youtube_info_missing_pct,rating_completeness,rating_missing_pct,track_listing_completeness,track_listing_missing_pct,personnel_completeness,personnel_missing_pct,review_summary_completeness,review_summary_missing_pct,created_at_completeness,created_at_missing_pct
2025-10-29,2025-10-29T23:53:30.612662,999,13,74.55917455917455,100.0,0.0,79.57957957957959,20.42042042042042,0.7007007007006933,99.2992992992993,79.57957957957959,20.42042042042042,100.0,0.0,79.57957957957959,20.42042042042042,75.67567567567568,24.324324324324326,79.07907907907908,20.92092092092092,75.77577577577577,24.224224224224223,75.17517517517517,24.824824824824827,100.0,0.0,24.124124124124123,75.87587587587588,100.0,0.0
2025-10-30,2025-10-30T00:10:25.715550,999,13,74.55917455917455,100.0,0.0,79.57957957957959,20.42042042042042,0.7007007007006933,99.2992992992993,79.57957957957959,20.42042042042042,100.0,0.0,79.57957957957959,20.42042042042042,75.67567567567568,24.324324324324326,79.07907907907908,20.92092092092092,75.77577577577577,24.224224224224226,75.17517517517517,24.824824824824827,100.0,0.0,24.124124124124123,75.87587587587588,100.0,0.0
